file,dcom,lcom
\jfreechart-master\src/main/java/org/jfree/data/general/Series.java,0.64253396,79
\jfreechart-master\src/main/java/org/jfree/data/general/SeriesChangeEvent.java,0.8448276,9
\jfreechart-master\src/main/java/org/jfree/data/general/SeriesChangeListener.java,0.9074074,5
\jfreechart-master\src/main/java/org/jfree/data/general/SeriesDataset.java,0.85897434,11
\jfreechart-master\src/main/java/org/jfree/data/general/SeriesException.java,0.86206895,8
\jfreechart-master\src/main/java/org/jfree/data/general/ValueDataset.java,0.9148936,4
\jfreechart-master\src/main/java/org/jfree/data/general/WaferMapDataset.java,0.6007326,109
\jfreechart-master\src/main/java/org/jfree/data/io/CSV.java,0.48387095,96
\jfreechart-master\src/main/java/org/jfree/data/ItemKey.java,0.9148936,4
\jfreechart-master\src/main/java/org/jfree/data/json/impl/JSONArray.java,0.5,72
\jfreechart-master\src/main/java/org/jfree/data/json/impl/JSONAware.java,0.902439,4
\jfreechart-master\src/main/java/org/jfree/data/json/impl/JSONObject.java,0.51428574,85
\jfreechart-master\src/main/java/org/jfree/data/json/impl/JSONStreamAware.java,0.8695652,6
\jfreechart-master\src/main/java/org/jfree/data/json/impl/JSONValue.java,0.50318474,156
\jfreechart-master\src/main/java/org/jfree/data/json/impl/package-info.java,0.75,1
\jfreechart-master\src/main/java/org/jfree/data/json/JSONUtils.java,0.45454547,102
\jfreechart-master\src/main/java/org/jfree/data/json/package-info.java,0.75,1
\jfreechart-master\src/main/java/org/jfree/data/KeyedObject.java,0.58518517,56
\jfreechart-master\src/main/java/org/jfree/data/KeyedObjects.java,0.52698416,149
\jfreechart-master\src/main/java/org/jfree/data/KeyedObjects2D.java,0.47186148,244
\jfreechart-master\src/main/java/org/jfree/data/KeyedValue.java,0.92,4
\jfreechart-master\src/main/java/org/jfree/data/KeyedValueComparator.java,0.4437086,84
\jfreechart-master\src/main/java/org/jfree/data/KeyedValueComparatorType.java,0.90384614,5
\jfreechart-master\src/main/java/org/jfree/data/KeyedValues.java,0.9101124,8
\jfreechart-master\src/main/java/org/jfree/data/KeyedValues2D.java,0.88349515,12
\jfreechart-master\src/main/java/org/jfree/data/KeyedValues2DItemKey.java,0.4893617,72
\jfreechart-master\src/main/java/org/jfree/data/KeyedValuesItemKey.java,0.5420561,49
\jfreechart-master\src/main/java/org/jfree/data/KeyToGroupMap.java,0.43554008,162
\jfreechart-master\src/main/java/org/jfree/data/Range.java,0.5377358,196
\jfreechart-master\src/main/java/org/jfree/data/RangeInfo.java,0.9142857,6
\jfreechart-master\src/main/java/org/jfree/data/RangeType.java,0.8867925,6
\jfreechart-master\src/main/java/org/jfree/data/resources/DataPackageResources.java,0.8064516,12
\jfreechart-master\src/main/java/org/jfree/data/resources/DataPackageResources_de.java,0.8064516,12
\jfreechart-master\src/main/java/org/jfree/data/resources/DataPackageResources_es.java,0.8064516,12
\jfreechart-master\src/main/java/org/jfree/data/resources/DataPackageResources_fr.java,0.8032787,12
\jfreechart-master\src/main/java/org/jfree/data/resources/DataPackageResources_pl.java,0.8095238,12
\jfreechart-master\src/main/java/org/jfree/data/resources/DataPackageResources_ru.java,0.7966102,12
\jfreechart-master\src/main/java/org/jfree/data/statistics/BoxAndWhiskerCalculator.java,0.44723618,110
\jfreechart-master\src/main/java/org/jfree/data/statistics/BoxAndWhiskerCategoryDataset.java,0.88990825,24
\jfreechart-master\src/main/java/org/jfree/data/statistics/BoxAndWhiskerItem.java,0.5247148,125
\jfreechart-master\src/main/java/org/jfree/data/statistics/BoxAndWhiskerXYDataset.java,0.8969697,17
\jfreechart-master\src/main/java/org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset.java,0.52589184,412
\jfreechart-master\src/main/java/org/jfree/data/statistics/DefaultBoxAndWhiskerXYDataset.java,0.543021,239
\jfreechart-master\src/main/java/org/jfree/data/statistics/DefaultMultiValueCategoryDataset.java,0.48421052,196
\jfreechart-master\src/main/java/org/jfree/data/statistics/DefaultStatisticalCategoryDataset.java,0.46929824,363
\jfreechart-master\src/main/java/org/jfree/data/statistics/HistogramBin.java,0.6025641,62
\jfreechart-master\src/main/java/org/jfree/data/statistics/HistogramDataset.java,0.5419355,213
\jfreechart-master\src/main/java/org/jfree/data/statistics/HistogramType.java,0.88461536,6
\jfreechart-master\src/main/java/org/jfree/data/statistics/MeanAndStandardDeviation.java,0.60365856,65
\jfreechart-master\src/main/java/org/jfree/data/statistics/MultiValueCategoryDataset.java,0.8787879,8
\jfreechart-master\src/main/java/org/jfree/data/statistics/Regression.java,0.3242424,223
\jfreechart-master\src/main/java/org/jfree/data/statistics/SimpleHistogramBin.java,0.4980695,130
\jfreechart-master\src/main/java/org/jfree/data/statistics/SimpleHistogramDataset.java,0.5840708,188
\jfreechart-master\src/main/java/org/jfree/data/statistics/StatisticalCategoryDataset.java,0.8875,9
\jfreechart-master\src/main/java/org/jfree/data/statistics/Statistics.java,0.44285715,234
\jfreechart-master\src/main/java/org/jfree/data/time/DateRange.java,0.70068026,44
\jfreechart-master\src/main/java/org/jfree/data/time/Day.java,0.570115,187
\jfreechart-master\src/main/java/org/jfree/data/time/DynamicTimeSeriesCollection.java,0.5313954,403
\jfreechart-master\src/main/java/org/jfree/data/time/FixedMillisecond.java,0.5730769,111
\jfreechart-master\src/main/java/org/jfree/data/time/Hour.java,0.55530477,197
\jfreechart-master\src/main/java/org/jfree/data/time/Millisecond.java,0.5291262,194
\jfreechart-master\src/main/java/org/jfree/data/time/Minute.java,0.5379464,207
\jfreechart-master\src/main/java/org/jfree/data/time/Month.java,0.51717174,239
\jfreechart-master\src/main/java/org/jfree/data/time/MovingAverage.java,0.44256756,165
\jfreechart-master\src/main/java/org/jfree/data/time/ohlc/OHLC.java,0.5902778,59
\jfreechart-master\src/main/java/org/jfree/data/time/ohlc/OHLCItem.java,0.60465115,51
\jfreechart-master\src/main/java/org/jfree/data/time/ohlc/OHLCSeries.java,0.7007874,38
\jfreechart-master\src/main/java/org/jfree/data/time/ohlc/OHLCSeriesCollection.java,0.58810574,187
\jfreechart-master\src/main/java/org/jfree/data/time/Quarter.java,0.55,198
\jfreechart-master\src/main/java/org/jfree/data/time/RegularTimePeriod.java,0.69529086,110
\jfreechart-master\src/main/java/org/jfree/data/time/Second.java,0.53333336,196
\jfreechart-master\src/main/java/org/jfree/data/time/SimpleTimePeriod.java,0.5472637,91
\jfreechart-master\src/main/java/org/jfree/data/time/TimePeriod.java,0.8947368,6
\jfreechart-master\src/main/java/org/jfree/data/time/TimePeriodAnchor.java,0.875,6
\jfreechart-master\src/main/java/org/jfree/data/time/TimePeriodFormatException.java,0.877551,6
\jfreechart-master\src/main/java/org/jfree/data/time/TimePeriodValue.java,0.60714287,66
\jfreechart-master\src/main/java/org/jfree/data/time/TimePeriodValues.java,0.48,221
\jfreechart-master\src/main/java/org/jfree/data/time/TimePeriodValuesCollection.java,0.49635038,207
\jfreechart-master\src/main/java/org/jfree/data/time/TimeSeries.java,0.48293516,606
\jfreechart-master\src/main/java/org/jfree/data/time/TimeSeriesCollection.java,0.51282054,323
\jfreechart-master\src/main/java/org/jfree/data/time/TimeSeriesDataItem.java,0.6526316,66
\jfreechart-master\src/main/java/org/jfree/data/time/TimeSeriesTableModel.java,0.47083333,127
\jfreechart-master\src/main/java/org/jfree/data/time/TimeTableXYDataset.java,0.5900178,230
\jfreechart-master\src/main/java/org/jfree/data/time/Week.java,0.49243698,302
\jfreechart-master\src/main/java/org/jfree/data/time/Year.java,0.6168478,141
\jfreechart-master\src/main/java/org/jfree/data/UnknownKeyException.java,0.8867925,6
\jfreechart-master\src/main/java/org/jfree/data/Value.java,0.9230769,4
\jfreechart-master\src/main/java/org/jfree/data/Values.java,0.91525424,5
\jfreechart-master\src/main/java/org/jfree/data/Values2D.java,0.9130435,6
\jfreechart-master\src/main/java/org/jfree/data/xml/CategoryDatasetHandler.java,0.60330576,48
\jfreechart-master\src/main/java/org/jfree/data/xml/CategorySeriesHandler.java,0.58208954,56
\jfreechart-master\src/main/java/org/jfree/data/xml/DatasetReader.java,0.54037267,74
\jfreechart-master\src/main/java/org/jfree/data/xml/DatasetTags.java,0.84210527,9
\jfreechart-master\src/main/java/org/jfree/data/xml/ItemHandler.java,0.589404,62
\jfreechart-master\src/main/java/org/jfree/data/xml/KeyHandler.java,0.6241135,53
\jfreechart-master\src/main/java/org/jfree/data/xml/PieDatasetHandler.java,0.6280992,45
\jfreechart-master\src/main/java/org/jfree/data/xml/RootHandler.java,0.65789473,39
\jfreechart-master\src/main/java/org/jfree/data/xml/ValueHandler.java,0.59183675,60
\jfreechart-master\src/main/java/org/jfree/data/xy/AbstractIntervalXYDataset.java,0.6465517,41
\jfreechart-master\src/main/java/org/jfree/data/xy/AbstractXYDataset.java,0.6888889,28
\jfreechart-master\src/main/java/org/jfree/data/xy/AbstractXYZDataset.java,0.78333336,13
\jfreechart-master\src/main/java/org/jfree/data/xy/CategoryTableXYDataset.java,0.62663186,143
\jfreechart-master\src/main/java/org/jfree/data/xy/DefaultHighLowDataset.java,0.6105528,155
\jfreechart-master\src/main/java/org/jfree/data/xy/DefaultIntervalXYDataset.java,0.6247619,197
\jfreechart-master\src/main/java/org/jfree/data/xy/DefaultOHLCDataset.java,0.6,128
\jfreechart-master\src/main/java/org/jfree/data/xy/DefaultTableXYDataset.java,0.49656358,293
\jfreechart-master\src/main/java/org/jfree/data/xy/DefaultWindDataset.java,0.52791876,186
\jfreechart-master\src/main/java/org/jfree/data/xy/DefaultXYDataset.java,0.58774376,148
\jfreechart-master\src/main/java/org/jfree/data/xy/DefaultXYZDataset.java,0.6069652,158
\jfreechart-master\src/main/java/org/jfree/data/xy/IntervalXYDataset.java,0.919708,11
\jfreechart-master\src/main/java/org/jfree/data/xy/IntervalXYDelegate.java,0.58715594,180
\jfreechart-master\src/main/java/org/jfree/data/xy/IntervalXYZDataset.java,0.8969072,10
\jfreechart-master\src/main/java/org/jfree/data/xy/MatrixSeries.java,0.625,75
\jfreechart-master\src/main/java/org/jfree/data/xy/MatrixSeriesCollection.java,0.60294116,108
\jfreechart-master\src/main/java/org/jfree/data/xy/NormalizedMatrixSeries.java,0.73282444,35
\jfreechart-master\src/main/java/org/jfree/data/xy/OHLCDataItem.java,0.5769231,77
\jfreechart-master\src/main/java/org/jfree/data/xy/OHLCDataset.java,0.9127517,13
\jfreechart-master\src/main/java/org/jfree/data/xy/TableXYDataset.java,0.9298246,4
\jfreechart-master\src/main/java/org/jfree/data/xy/Vector.java,0.64444447,48
\jfreechart-master\src/main/java/org/jfree/data/xy/VectorDataItem.java,0.6923077,36
\jfreechart-master\src/main/java/org/jfree/data/xy/VectorSeries.java,0.72839504,44
\jfreechart-master\src/main/java/org/jfree/data/xy/VectorSeriesCollection.java,0.62046206,115
\jfreechart-master\src/main/java/org/jfree/data/xy/VectorXYDataset.java,0.91780823,6
\jfreechart-master\src/main/java/org/jfree/data/xy/WindDataset.java,0.92537314,5
\jfreechart-master\src/main/java/org/jfree/data/xy/XIntervalDataItem.java,0.6730769,34
\jfreechart-master\src/main/java/org/jfree/data/xy/XIntervalSeries.java,0.75308645,40
\jfreechart-master\src/main/java/org/jfree/data/xy/XIntervalSeriesCollection.java,0.6111111,140
\jfreechart-master\src/main/java/org/jfree/data/xy/XisSymbolic.java,0.9166667,6
\jfreechart-master\src/main/java/org/jfree/data/xy/XYBarDataset.java,0.64788735,125
\jfreechart-master\src/main/java/org/jfree/data/xy/XYCoordinate.java,0.5419355,71
\jfreechart-master\src/main/java/org/jfree/data/xy/XYDataItem.java,0.5810811,93
\jfreechart-master\src/main/java/org/jfree/data/xy/XYDataset.java,0.8981481,11
\jfreechart-master\src/main/java/org/jfree/data/xy/XYDatasetTableModel.java,0.69709545,73
\jfreechart-master\src/main/java/org/jfree/data/xy/XYDomainInfo.java,0.8909091,6
\jfreechart-master\src/main/java/org/jfree/data/xy/XYInterval.java,0.5944056,58
\jfreechart-master\src/main/java/org/jfree/data/xy/XYIntervalDataItem.java,0.58208954,56
\jfreechart-master\src/main/java/org/jfree/data/xy/XYIntervalSeries.java,0.7407407,49
\jfreechart-master\src/main/java/org/jfree/data/xy/XYIntervalSeriesCollection.java,0.6302521,132
\jfreechart-master\src/main/java/org/jfree/data/xy/XYItemKey.java,0.49275362,70
\jfreechart-master\src/main/java/org/jfree/data/xy/XYRangeInfo.java,0.89285713,6
\jfreechart-master\src/main/java/org/jfree/data/xy/XYSeries.java,0.5235426,425
\jfreechart-master\src/main/java/org/jfree/data/xy/XYSeriesCollection.java,0.4759887,371
\jfreechart-master\src/main/java/org/jfree/data/xy/XYZDataset.java,0.9166667,5
\jfreechart-master\src/main/java/org/jfree/data/xy/YInterval.java,0.6339286,41
\jfreechart-master\src/main/java/org/jfree/data/xy/YIntervalDataItem.java,0.6407767,37
\jfreechart-master\src/main/java/org/jfree/data/xy/YIntervalSeries.java,0.76073617,39
\jfreechart-master\src/main/java/org/jfree/data/xy/YIntervalSeriesCollection.java,0.6199377,122
\jfreechart-master\src/main/java/org/jfree/data/xy/YisSymbolic.java,0.91780823,6
\jfreechart-master\src/main/java/org/jfree/data/xy/YWithXInterval.java,0.6465517,41
\jfreechart-master\src/test/java/org/jfree/chart/annotations/CategoryLineAnnotationTest.java,0.3554217,107
\jfreechart-master\src/test/java/org/jfree/chart/annotations/CategoryPointerAnnotationTest.java,0.38853502,96
\jfreechart-master\src/test/java/org/jfree/chart/annotations/CategoryTextAnnotationTest.java,0.47863248,61
\jfreechart-master\src/test/java/org/jfree/chart/annotations/TextAnnotationTest.java,0.42857143,92
\jfreechart-master\src/test/java/org/jfree/chart/annotations/XYBoxAnnotationTest.java,0.34158415,133
\jfreechart-master\src/test/java/org/jfree/chart/annotations/XYDrawableAnnotationTest.java,0.4180791,103
\jfreechart-master\src/test/java/org/jfree/chart/annotations/XYImageAnnotationTest.java,0.9736842,3
\jfreechart-master\src/test/java/org/jfree/chart/annotations/XYLineAnnotationTest.java,0.29281768,128
\jfreechart-master\src/test/java/org/jfree/chart/annotations/XYPointerAnnotationTest.java,0.38853502,96
\jfreechart-master\src/test/java/org/jfree/chart/annotations/XYPolygonAnnotationTest.java,0.37241378,91
\jfreechart-master\src/test/java/org/jfree/chart/annotations/XYShapeAnnotationTest.java,0.36305732,100
\jfreechart-master\src/test/java/org/jfree/chart/annotations/XYTextAnnotationTest.java,0.378882,100
\jfreechart-master\src/test/java/org/jfree/chart/annotations/XYTitleAnnotationTest.java,0.42957747,81
\jfreechart-master\src/test/java/org/jfree/chart/api/RectangleAlignmentTest.java,0.47126436,46
\jfreechart-master\src/test/java/org/jfree/chart/AreaChartTest.java,0.4251497,96
\jfreechart-master\src/test/java/org/jfree/chart/axis/AxisLocationTest.java,0.5949367,32
\jfreechart-master\src/test/java/org/jfree/chart/axis/AxisSpaceTest.java,0.5416667,44
\jfreechart-master\src/test/java/org/jfree/chart/axis/AxisTest.java,0.30084747,165
\jfreechart-master\src/test/java/org/jfree/chart/axis/CategoryAnchorTest.java,0.6103896,30
\jfreechart-master\src/test/java/org/jfree/chart/axis/CategoryAxisTest.java,0.38418078,109
\jfreechart-master\src/test/java/org/jfree/chart/axis/CategoryLabelPositionsTest.java,0.29192546,114
\jfreechart-master\src/test/java/org/jfree/chart/axis/CategoryLabelPositionTest.java,0.3560606,85
\jfreechart-master\src/test/java/org/jfree/chart/axis/CategoryLabelWidthTypeTest.java,0.6184211,29
\jfreechart-master\src/test/java/org/jfree/chart/axis/CategoryTickTest.java,0.39370078,77
\jfreechart-master\src/test/java/org/jfree/chart/axis/CyclicNumberAxisTest.java,0.45901638,66
\jfreechart-master\src/test/java/org/jfree/chart/axis/DateAxisTest.java,0.19617225,840
\jfreechart-master\src/test/java/org/jfree/chart/axis/DateTickMarkPositionTest.java,0.6025641,31
\jfreechart-master\src/test/java/org/jfree/chart/axis/DateTickTest.java,0.40163934,73
\jfreechart-master\src/test/java/org/jfree/chart/axis/DateTickUnitTest.java,0.62666667,28
\jfreechart-master\src/test/java/org/jfree/chart/axis/ExtendedCategoryAxisTest.java,0.42335767,79
\jfreechart-master\src/test/java/org/jfree/chart/axis/LogarithmicAxisTest.java,0.39512196,124
\jfreechart-master\src/test/java/org/jfree/chart/axis/LogAxisTest.java,0.31225297,174
\jfreechart-master\src/test/java/org/jfree/chart/axis/MarkerAxisBandTest.java,0.47959185,51
\jfreechart-master\src/test/java/org/jfree/chart/axis/ModuloAxisTest.java,0.5555556,40
\jfreechart-master\src/test/java/org/jfree/chart/axis/MonthDateFormatTest.java,0.42635658,74
\jfreechart-master\src/test/java/org/jfree/chart/axis/NumberAxisTest.java,0.3837535,220
\jfreechart-master\src/test/java/org/jfree/chart/axis/NumberTickUnitTest.java,0.5494506,41
\jfreechart-master\src/test/java/org/jfree/chart/axis/PeriodAxisLabelInfoTest.java,0.31360948,116
\jfreechart-master\src/test/java/org/jfree/chart/axis/PeriodAxisTest.java,0.2913386,180
\jfreechart-master\src/test/java/org/jfree/chart/axis/QuarterDateFormatTest.java,0.44642857,62
\jfreechart-master\src/test/java/org/jfree/chart/axis/StandardTickUnitSourceTest.java,0.6984127,19
\jfreechart-master\src/test/java/org/jfree/chart/axis/SubCategoryAxisTest.java,0.42647058,78
\jfreechart-master\src/test/java/org/jfree/chart/axis/SymbolAxisTest.java,0.48453608,50
\jfreechart-master\src/test/java/org/jfree/chart/axis/TickUnitsTest.java,0.5875,33
\jfreechart-master\src/test/java/org/jfree/chart/axis/ValueAxisTest.java,0.34741783,139
\jfreechart-master\src/test/java/org/jfree/chart/BarChartTest.java,0.43636364,93
\jfreechart-master\src/test/java/org/jfree/chart/block/AbstractBlockTest.java,0.376,78
\jfreechart-master\src/test/java/org/jfree/chart/block/BlockBorderTest.java,0.5268817,44
\jfreechart-master\src/test/java/org/jfree/chart/block/BlockContainerTest.java,0.5529412,38
\jfreechart-master\src/test/java/org/jfree/chart/block/BorderArrangementTest.java,0.2658228,522
\jfreechart-master\src/test/java/org/jfree/chart/block/ColorBlockTest.java,0.4528302,58
\jfreechart-master\src/test/java/org/jfree/chart/block/ColumnArrangementTest.java,0.47,53
\jfreechart-master\src/test/java/org/jfree/chart/block/EmptyBlockTest.java,0.5280899,42
\jfreechart-master\src/test/java/org/jfree/chart/block/FlowArrangementTest.java,0.47,53
\jfreechart-master\src/test/java/org/jfree/chart/block/GridArrangementTest.java,0.3432836,176
\jfreechart-master\src/test/java/org/jfree/chart/block/LabelBlockTest.java,0.39166668,73
\jfreechart-master\src/test/java/org/jfree/chart/block/LineBorderTest.java,0.48453608,50
\jfreechart-master\src/test/java/org/jfree/chart/block/RectangleConstraintTest.java,0.42372882,68
\jfreechart-master\src/test/java/org/jfree/chart/ChartRenderingInfoTest.java,0.44444445,65
\jfreechart-master\src/test/java/org/jfree/chart/entity/CategoryItemEntityTest.java,0.4234234,64
\jfreechart-master\src/test/java/org/jfree/chart/entity/CategoryLabelEntityTest.java,0.48453608,50
\jfreechart-master\src/test/java/org/jfree/chart/entity/FlowEntityTest.java,0.5212766,45
\jfreechart-master\src/test/java/org/jfree/chart/entity/LegendItemEntityTest.java,0.47,53
\jfreechart-master\src/test/java/org/jfree/chart/entity/PieSectionEntityTest.java,0.41964287,65
\jfreechart-master\src/test/java/org/jfree/chart/entity/StandardEntityCollectionTest.java,0.48,52
\jfreechart-master\src/test/java/org/jfree/chart/entity/TickLabelEntityTest.java,0.51648355,44
\jfreechart-master\src/test/java/org/jfree/chart/entity/XYItemEntityTest.java,0.45192307,57
\jfreechart-master\src/test/java/org/jfree/chart/GanttChartTest.java,0.34962407,173
\jfreechart-master\src/test/java/org/jfree/chart/imagemap/DynamicDriveToolTipTagFragmentGeneratorTest.java,0.73770493,16
\jfreechart-master\src/test/java/org/jfree/chart/imagemap/ImageMapUtilsTest.java,0.44859812,59
\jfreechart-master\src/test/java/org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGeneratorTest.java,0.73770493,16
\jfreechart-master\src/test/java/org/jfree/chart/imagemap/StandardToolTipTagFragmentGeneratorTest.java,0.7627119,14
\jfreechart-master\src/test/java/org/jfree/chart/imagemap/StandardURLTagFragmentGeneratorTest.java,0.75,15
\jfreechart-master\src/test/java/org/jfree/chart/internal/ArgsTest.java,0.7037037,16
\jfreechart-master\src/test/java/org/jfree/chart/internal/CloneUtilsTest.java,0.61538464,30
\jfreechart-master\src/test/java/org/jfree/chart/internal/HashUtilsTest.java,0.71929824,16
\jfreechart-master\src/test/java/org/jfree/chart/internal/LineUtilsTest.java,0.35,78
\jfreechart-master\src/test/java/org/jfree/chart/internal/SerialUtilsTest.java,0.34545454,72
\jfreechart-master\src/test/java/org/jfree/chart/internal/ShapeUtilsTest.java,0.45833334,65
\jfreechart-master\src/test/java/org/jfree/chart/JFreeChartTest.java,0.2787286,295
\jfreechart-master\src/test/java/org/jfree/chart/labels/BoxAndWhiskerToolTipGeneratorTest.java,0.5045045,55
\jfreechart-master\src/test/java/org/jfree/chart/labels/BoxAndWhiskerXYToolTipGeneratorTest.java,0.4351145,74
\jfreechart-master\src/test/java/org/jfree/chart/labels/BubbleXYItemLabelGeneratorTest.java,0.3554217,107
\jfreechart-master\src/test/java/org/jfree/chart/labels/CustomXYItemLabelGeneratorTest.java,0.55172414,39
\jfreechart-master\src/test/java/org/jfree/chart/labels/HighLowItemLabelGeneratorTest.java,0.48623854,56
\jfreechart-master\src/test/java/org/jfree/chart/labels/IntervalCategoryItemLabelGeneratorTest.java,0.45299146,64
\jfreechart-master\src/test/java/org/jfree/chart/labels/IntervalCategoryToolTipGeneratorTest.java,0.4274809,75
\jfreechart-master\src/test/java/org/jfree/chart/labels/ItemLabelAnchorTest.java,0.72131145,17
\jfreechart-master\src/test/java/org/jfree/chart/labels/ItemLabelPositionTest.java,0.73134327,18
\jfreechart-master\src/test/java/org/jfree/chart/labels/MultipleXYSeriesLabelGeneratorTest.java,0.48672566,58
\jfreechart-master\src/test/java/org/jfree/chart/labels/StandardCategoryItemLabelGeneratorTest.java,0.3821656,97
\jfreechart-master\src/test/java/org/jfree/chart/labels/StandardCategorySeriesLabelGeneratorTest.java,0.46280992,65
\jfreechart-master\src/test/java/org/jfree/chart/labels/StandardCategoryToolTipGeneratorTest.java,0.4117647,80
\jfreechart-master\src/test/java/org/jfree/chart/labels/StandardFlowLabelGeneratorTest.java,0.6875,20
\jfreechart-master\src/test/java/org/jfree/chart/labels/StandardPieSectionLabelGeneratorTest.java,0.38686132,84
\jfreechart-master\src/test/java/org/jfree/chart/labels/StandardPieToolTipGeneratorTest.java,0.4140625,75
\jfreechart-master\src/test/java/org/jfree/chart/labels/StandardXYItemLabelGeneratorTest.java,0.35625,103
\jfreechart-master\src/test/java/org/jfree/chart/labels/StandardXYSeriesLabelGeneratorTest.java,0.46666667,64
\jfreechart-master\src/test/java/org/jfree/chart/labels/StandardXYToolTipGeneratorTest.java,0.3941606,83
\jfreechart-master\src/test/java/org/jfree/chart/labels/StandardXYZToolTipGeneratorTest.java,0.3961039,93
\jfreechart-master\src/test/java/org/jfree/chart/labels/SymbolicXYItemLabelGeneratorTest.java,0.5520833,43
\jfreechart-master\src/test/java/org/jfree/chart/legend/LegendGraphicTest.java,0.35204083,127
\jfreechart-master\src/test/java/org/jfree/chart/legend/LegendTitleTest.java,0.37777779,84
\jfreechart-master\src/test/java/org/jfree/chart/legend/PaintScaleLegendTest.java,0.38961038,94
\jfreechart-master\src/test/java/org/jfree/chart/LegendItemCollectionTest.java,0.48623854,56
\jfreechart-master\src/test/java/org/jfree/chart/LegendItemTest.java,0.18412699,257
\jfreechart-master\src/test/java/org/jfree/chart/LineChartTest.java,0.45061728,89
\jfreechart-master\src/test/java/org/jfree/chart/MeterChartTest.java,0.68115944,22
\jfreechart-master\src/test/java/org/jfree/chart/PieChartTest.java,0.63461536,38
\jfreechart-master\src/test/java/org/jfree/chart/plot/CategoryMarkerTest.java,0.37356323,109
\jfreechart-master\src/test/java/org/jfree/chart/plot/CategoryPlotTest.java,0.19051878,905
