file,dcom,lcom
\jfreechart-master\src/test/java/org/jfree/chart/plot/CombinedDomainCategoryPlotTest.java,0.33471075,161
\jfreechart-master\src/test/java/org/jfree/chart/plot/CombinedDomainXYPlotTest.java,0.34538153,163
\jfreechart-master\src/test/java/org/jfree/chart/plot/CombinedRangeCategoryPlotTest.java,0.33195022,161
\jfreechart-master\src/test/java/org/jfree/chart/plot/CombinedRangeXYPlotTest.java,0.34854773,157
\jfreechart-master\src/test/java/org/jfree/chart/plot/compass/ArrowNeedleTest.java,0.5949367,32
\jfreechart-master\src/test/java/org/jfree/chart/plot/compass/CompassPlotTest.java,0.446281,67
\jfreechart-master\src/test/java/org/jfree/chart/plot/compass/LineNeedleTest.java,0.62666667,28
\jfreechart-master\src/test/java/org/jfree/chart/plot/compass/LongNeedleTest.java,0.62666667,28
\jfreechart-master\src/test/java/org/jfree/chart/plot/compass/MeterNeedleTest.java,0.48235294,44
\jfreechart-master\src/test/java/org/jfree/chart/plot/compass/MiddlePinNeedleTest.java,0.62666667,28
\jfreechart-master\src/test/java/org/jfree/chart/plot/compass/PinNeedleTest.java,0.62666667,28
\jfreechart-master\src/test/java/org/jfree/chart/plot/compass/PlumNeedleTest.java,0.62666667,28
\jfreechart-master\src/test/java/org/jfree/chart/plot/compass/PointerNeedleTest.java,0.62666667,28
\jfreechart-master\src/test/java/org/jfree/chart/plot/compass/ShipNeedleTest.java,0.62666667,28
\jfreechart-master\src/test/java/org/jfree/chart/plot/compass/WindNeedleTest.java,0.62666667,28
\jfreechart-master\src/test/java/org/jfree/chart/plot/CrosshairTest.java,0.32317072,111
\jfreechart-master\src/test/java/org/jfree/chart/plot/DefaultDrawingSupplierTest.java,0.34319526,111
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/AbstractDialLayerTest.java,0.5714286,39
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/ArcDialFrameTest.java,0.42753622,79
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/DialBackgroundTest.java,0.4402985,75
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/DialCapTest.java,0.41666666,84
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/DialPlotTest.java,0.30645162,172
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/DialPointerTest.java,0.4256757,85
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/DialTextAnnotationTest.java,0.45112783,73
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/DialValueIndicatorTest.java,0.3806818,109
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/MyDialLayerChangeListener.java,0.86206895,8
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/StandardDialFrameTest.java,0.45528457,67
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/StandardDialRangeTest.java,0.47826087,60
\jfreechart-master\src/test/java/org/jfree/chart/plot/dial/StandardDialScaleTest.java,0.32900432,155
\jfreechart-master\src/test/java/org/jfree/chart/plot/FastScatterPlotTest.java,0.335,133
\jfreechart-master\src/test/java/org/jfree/chart/plot/flow/FlowPlotTest.java,0.25619835,180
\jfreechart-master\src/test/java/org/jfree/chart/plot/IntervalMarkerTest.java,0.4427481,73
\jfreechart-master\src/test/java/org/jfree/chart/plot/MarkerTest.java,0.33333334,244
\jfreechart-master\src/test/java/org/jfree/chart/plot/MeterIntervalTest.java,0.5222222,43
\jfreechart-master\src/test/java/org/jfree/chart/plot/MeterPlotTest.java,0.33640552,144
\jfreechart-master\src/test/java/org/jfree/chart/plot/MyPlotChangeListener.java,0.75949365,19
\jfreechart-master\src/test/java/org/jfree/chart/plot/pie/MultiplePiePlotTest.java,0.36416185,110
\jfreechart-master\src/test/java/org/jfree/chart/plot/pie/PieLabelRecordTest.java,0.44761905,58
\jfreechart-master\src/test/java/org/jfree/chart/plot/pie/PiePlotTest.java,0.21775544,467
\jfreechart-master\src/test/java/org/jfree/chart/plot/PlotOrientationTest.java,0.6865672,21
\jfreechart-master\src/test/java/org/jfree/chart/plot/PlotRenderingInfoTest.java,0.46153846,56
\jfreechart-master\src/test/java/org/jfree/chart/plot/PlotTest.java,0.4,90
\jfreechart-master\src/test/java/org/jfree/chart/plot/PolarPlotTest.java,0.17460318,260
\jfreechart-master\src/test/java/org/jfree/chart/plot/RingPlotTest.java,0.37857142,87
\jfreechart-master\src/test/java/org/jfree/chart/plot/SpiderWebPlotTest.java,0.2779661,213
\jfreechart-master\src/test/java/org/jfree/chart/plot/ThermometerPlotTest.java,0.3508772,111
\jfreechart-master\src/test/java/org/jfree/chart/plot/ValueMarkerTest.java,0.3034826,140
\jfreechart-master\src/test/java/org/jfree/chart/plot/XYPlotTest.java,0.20607029,994
\jfreechart-master\src/test/java/org/jfree/chart/renderer/AbstractRendererTest.java,0.2,552
\jfreechart-master\src/test/java/org/jfree/chart/renderer/AreaRendererEndTypeTest.java,0.6769231,21
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/AbstractCategoryItemRendererTest.java,0.29152542,209
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/AreaRendererTest.java,0.46376812,74
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/BarRendererTest.java,0.34848484,172
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/BoxAndWhiskerRendererTest.java,0.3785425,307
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/CategoryStepRendererTest.java,0.5294118,56
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/DefaultCategoryItemRendererTest.java,0.5463917,44
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/GanttRendererTest.java,0.44166666,67
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/GradientBarPainterTest.java,0.52577317,46
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/GroupedStackedBarRendererTest.java,0.43037975,90
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/IntervalBarRendererTest.java,0.46103895,83
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/LayeredBarRendererTest.java,0.5,68
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/LevelRendererTest.java,0.44198895,101
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/LineAndShapeRendererTest.java,0.292,177
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/MinMaxCategoryRendererTest.java,0.471831,75
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/ScatterRendererTest.java,0.3715847,115
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/StackedAreaRendererTest.java,0.45967743,67
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/StackedBarRendererTest.java,0.456,68
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/StandardBarPainterTest.java,0.5862069,36
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/StatisticalBarRendererTest.java,0.46124032,139
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/StatisticalLineAndShapeRendererTest.java,0.42045453,102
\jfreechart-master\src/test/java/org/jfree/chart/renderer/category/WaterfallBarRendererTest.java,0.5813953,72
\jfreechart-master\src/test/java/org/jfree/chart/renderer/DefaultPolarItemRendererTest.java,0.5319149,44
\jfreechart-master\src/test/java/org/jfree/chart/renderer/GrayPaintScaleTest.java,0.46218488,64
\jfreechart-master\src/test/java/org/jfree/chart/renderer/LookupPaintScaleTest.java,0.3493976,108
\jfreechart-master\src/test/java/org/jfree/chart/renderer/OutlierTest.java,0.5510204,44
\jfreechart-master\src/test/java/org/jfree/chart/renderer/RendererChangeDetector.java,0.7710843,19
\jfreechart-master\src/test/java/org/jfree/chart/renderer/RendererUtilsTest.java,0.31671554,233
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/AbstractXYItemRendererTest.java,0.4025157,95
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/CandlestickRendererTest.java,0.35897437,125
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/ClusteredXYBarRendererTest.java,0.4117647,90
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/DeviationRendererTest.java,0.54,46
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/DeviationStepRendererTest.java,0.54,46
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/GradientXYBarPainterTest.java,0.52577317,46
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/HighLowRendererTest.java,0.40127388,94
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/RendererXYPackageUtils.java,0.61728394,31
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/StackedXYAreaRenderer2Test.java,0.39240506,96
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/StackedXYAreaRendererTest.java,0.3880597,123
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/StackedXYBarRendererTest.java,0.3961039,93
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/StandardXYBarPainterTest.java,0.5862069,36
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/StandardXYItemRendererTest.java,0.2857143,160
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/VectorRendererTest.java,0.5392157,47
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/WindItemRendererTest.java,0.5638298,41
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYAreaRenderer2Test.java,0.424581,103
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYAreaRendererTest.java,0.31944445,147
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYBarRendererTest.java,0.28037384,231
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYBlockRendererTest.java,0.38709676,114
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRendererTest.java,0.38666666,92
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYBubbleRendererTest.java,0.3877551,90
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYDifferenceRendererTest.java,0.3611111,115
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYDotRendererTest.java,0.41830066,89
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYErrorRendererTest.java,0.41916168,97
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYLineAndShapeRendererTest.java,0.2519084,196
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYShapeRendererTest.java,0.35220125,103
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYSplineRendererTest.java,0.44537815,66
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYStepAreaRendererTest.java,0.42675158,90
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/XYStepRendererTest.java,0.44252872,97
\jfreechart-master\src/test/java/org/jfree/chart/renderer/xy/YIntervalRendererTest.java,0.31132075,146
\jfreechart-master\src/test/java/org/jfree/chart/ScatterPlotTest.java,0.4509804,84
\jfreechart-master\src/test/java/org/jfree/chart/StackedAreaChartTest.java,0.4409938,90
\jfreechart-master\src/test/java/org/jfree/chart/StackedBarChartTest.java,0.43558282,92
\jfreechart-master\src/test/java/org/jfree/chart/StandardChartThemeTest.java,0.3220339,160
\jfreechart-master\src/test/java/org/jfree/chart/swing/ChartPanelTest.java,0.34545454,216
\jfreechart-master\src/test/java/org/jfree/chart/swing/CrosshairOverlayTest.java,0.54022986,40
\jfreechart-master\src/test/java/org/jfree/chart/TestUtils.java,0.40350878,102
\jfreechart-master\src/test/java/org/jfree/chart/text/format/HMSNumberFormatTest.java,0.7169811,15
\jfreechart-master\src/test/java/org/jfree/chart/text/format/LogFormatTest.java,0.4854369,53
\jfreechart-master\src/test/java/org/jfree/chart/text/format/RelativeDateFormatTest.java,0.33507854,127
\jfreechart-master\src/test/java/org/jfree/chart/TimeSeriesChartTest.java,0.4509804,84
\jfreechart-master\src/test/java/org/jfree/chart/title/CompositeTitleTest.java,0.40714285,83
\jfreechart-master\src/test/java/org/jfree/chart/title/DateTitleTest.java,0.47619048,55
\jfreechart-master\src/test/java/org/jfree/chart/title/ImageTitleTest.java,0.94957983,6
\jfreechart-master\src/test/java/org/jfree/chart/title/ShortTextTitleTest.java,0.5555556,40
\jfreechart-master\src/test/java/org/jfree/chart/title/TextTitleTest.java,0.40875912,81
\jfreechart-master\src/test/java/org/jfree/chart/title/TitleTest.java,0.53571427,39
\jfreechart-master\src/test/java/org/jfree/chart/urls/CustomCategoryURLGeneratorTest.java,0.4125874,84
\jfreechart-master\src/test/java/org/jfree/chart/urls/CustomPieURLGeneratorTest.java,0.5048544,51
\jfreechart-master\src/test/java/org/jfree/chart/urls/CustomXYURLGeneratorTest.java,0.4125874,84
\jfreechart-master\src/test/java/org/jfree/chart/urls/StandardCategoryURLGeneratorTest.java,0.4811321,55
\jfreechart-master\src/test/java/org/jfree/chart/urls/StandardPieURLGeneratorTest.java,0.46363637,59
\jfreechart-master\src/test/java/org/jfree/chart/urls/StandardXYURLGeneratorTest.java,0.703125,19
\jfreechart-master\src/test/java/org/jfree/chart/urls/TimeSeriesURLGeneratorTest.java,0.43965518,65
\jfreechart-master\src/test/java/org/jfree/chart/WaterfallChartTest.java,0.472,66
\jfreechart-master\src/test/java/org/jfree/chart/XYAreaChartTest.java,0.45394737,83
\jfreechart-master\src/test/java/org/jfree/chart/XYBarChartTest.java,0.44230768,87
\jfreechart-master\src/test/java/org/jfree/chart/XYLineChartTest.java,0.4509804,84
\jfreechart-master\src/test/java/org/jfree/chart/XYStepAreaChartTest.java,0.45394737,83
\jfreechart-master\src/test/java/org/jfree/chart/XYStepChartTest.java,0.43292683,93
\jfreechart-master\src/test/java/org/jfree/data/category/CategoryToPieDatasetTest.java,0.5714286,84
\jfreechart-master\src/test/java/org/jfree/data/category/DefaultCategoryDatasetTest.java,0.2835821,240
\jfreechart-master\src/test/java/org/jfree/data/category/DefaultIntervalCategoryDatasetTest.java,0.27272728,304
\jfreechart-master\src/test/java/org/jfree/data/category/SlidingCategoryDatasetTest.java,0.28333333,172
\jfreechart-master\src/test/java/org/jfree/data/ComparableObjectItemTest.java,0.53846157,54
\jfreechart-master\src/test/java/org/jfree/data/ComparableObjectSeriesTest.java,0.4347826,104
\jfreechart-master\src/test/java/org/jfree/data/DatasetChangeConfirmation.java,0.7916667,10
\jfreechart-master\src/test/java/org/jfree/data/DataUtilsTest.java,0.2769953,154
\jfreechart-master\src/test/java/org/jfree/data/DefaultKeyedValues2DTest.java,0.2881356,210
\jfreechart-master\src/test/java/org/jfree/data/DefaultKeyedValuesTest.java,0.36682242,271
\jfreechart-master\src/test/java/org/jfree/data/DefaultKeyedValueTest.java,0.4871795,60
\jfreechart-master\src/test/java/org/jfree/data/DomainOrderTest.java,0.56626505,36
\jfreechart-master\src/test/java/org/jfree/data/flow/DefaultFlowDatasetTest.java,0.5086207,57
\jfreechart-master\src/test/java/org/jfree/data/flow/FlowKeyTest.java,0.5731707,35
\jfreechart-master\src/test/java/org/jfree/data/flow/NodeKeyTest.java,0.5833333,35
\jfreechart-master\src/test/java/org/jfree/data/function/LineFunction2DTest.java,0.5862069,36
\jfreechart-master\src/test/java/org/jfree/data/function/NormalDistributionFunction2DTest.java,0.5483871,42
\jfreechart-master\src/test/java/org/jfree/data/function/PolynomialFunction2DTest.java,0.48360655,63
\jfreechart-master\src/test/java/org/jfree/data/function/PowerFunction2DTest.java,0.59302324,35
\jfreechart-master\src/test/java/org/jfree/data/gantt/SlidingGanttCategoryDatasetTest.java,0.325,108
\jfreechart-master\src/test/java/org/jfree/data/gantt/TaskSeriesCollectionTest.java,0.2770035,415
\jfreechart-master\src/test/java/org/jfree/data/gantt/TaskSeriesTest.java,0.4722222,57
\jfreechart-master\src/test/java/org/jfree/data/gantt/TaskTest.java,0.45454547,60
\jfreechart-master\src/test/java/org/jfree/data/gantt/XYTaskDatasetTest.java,0.40495867,72
\jfreechart-master\src/test/java/org/jfree/data/general/DatasetUtilsTest.java,0.2207308,1045
\jfreechart-master\src/test/java/org/jfree/data/general/DefaultHeatMapDatasetTest.java,0.34545454,108
\jfreechart-master\src/test/java/org/jfree/data/general/DefaultKeyedValueDatasetTest.java,0.53608245,45
\jfreechart-master\src/test/java/org/jfree/data/general/DefaultKeyedValues2DDatasetTest.java,0.6216216,28
\jfreechart-master\src/test/java/org/jfree/data/general/DefaultKeyedValuesDatasetTest.java,0.6164383,28
\jfreechart-master\src/test/java/org/jfree/data/general/DefaultPieDatasetTest.java,0.3962264,96
\jfreechart-master\src/test/java/org/jfree/data/general/IntervalDataItem.java,0.66101694,20
\jfreechart-master\src/test/java/org/jfree/data/general/TestIntervalCategoryDataset.java,0.5552995,193
\jfreechart-master\src/test/java/org/jfree/data/general/TestIntervalXYZDataset.java,0.34586465,87
\jfreechart-master\src/test/java/org/jfree/data/KeyedObjects2DTest.java,0.24425288,263
\jfreechart-master\src/test/java/org/jfree/data/KeyedObjectsTest.java,0.28753993,223
\jfreechart-master\src/test/java/org/jfree/data/KeyedObjectTest.java,0.5046729,53
\jfreechart-master\src/test/java/org/jfree/data/KeyToGroupMapTest.java,0.41232228,124
\jfreechart-master\src/test/java/org/jfree/data/RangeTest.java,0.29,213
\jfreechart-master\src/test/java/org/jfree/data/RangeTypeTest.java,0.56626505,36
\jfreechart-master\src/test/java/org/jfree/data/statistics/BoxAndWhiskerCalculatorTest.java,0.36734694,93
\jfreechart-master\src/test/java/org/jfree/data/statistics/BoxAndWhiskerItemTest.java,0.64705884,24
\jfreechart-master\src/test/java/org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDatasetTest.java,0.2892562,172
\jfreechart-master\src/test/java/org/jfree/data/statistics/DefaultBoxAndWhiskerXYDatasetTest.java,0.37820512,97
\jfreechart-master\src/test/java/org/jfree/data/statistics/DefaultMultiValueCategoryDatasetTest.java,0.33027524,146
\jfreechart-master\src/test/java/org/jfree/data/statistics/DefaultStatisticalCategoryDatasetTest.java,0.33193278,159
\jfreechart-master\src/test/java/org/jfree/data/statistics/HistogramBinTest.java,0.5875,33
\jfreechart-master\src/test/java/org/jfree/data/statistics/HistogramDatasetTest.java,0.36199096,141
\jfreechart-master\src/test/java/org/jfree/data/statistics/MeanAndStandardDeviationTest.java,0.5949367,32
\jfreechart-master\src/test/java/org/jfree/data/statistics/RegressionTest.java,0.37089202,134
\jfreechart-master\src/test/java/org/jfree/data/statistics/SimpleHistogramBinTest.java,0.37762237,89
\jfreechart-master\src/test/java/org/jfree/data/statistics/SimpleHistogramDatasetTest.java,0.5,54
\jfreechart-master\src/test/java/org/jfree/data/statistics/StatisticsTest.java,0.25440806,296
\jfreechart-master\src/test/java/org/jfree/data/time/DateRangeTest.java,0.5425532,43
\jfreechart-master\src/test/java/org/jfree/data/time/DayTest.java,0.29411766,360
\jfreechart-master\src/test/java/org/jfree/data/time/FixedMillisecondTest.java,0.5862069,36
\jfreechart-master\src/test/java/org/jfree/data/time/HourTest.java,0.29157668,328
\jfreechart-master\src/test/java/org/jfree/data/time/MillisecondTest.java,0.26855895,335
\jfreechart-master\src/test/java/org/jfree/data/time/MinuteTest.java,0.2739726,318
\jfreechart-master\src/test/java/org/jfree/data/time/MonthTest.java,0.28761905,374
\jfreechart-master\src/test/java/org/jfree/data/time/MovingAverageTest.java,0.53932583,41
\jfreechart-master\src/test/java/org/jfree/data/time/ohlc/OHLCItemTest.java,0.46031746,68
\jfreechart-master\src/test/java/org/jfree/data/time/ohlc/OHLCSeriesCollectionTest.java,0.3906977,131
\jfreechart-master\src/test/java/org/jfree/data/time/ohlc/OHLCSeriesTest.java,0.3539823,146
\jfreechart-master\src/test/java/org/jfree/data/time/ohlc/OHLCTest.java,0.5102041,48
\jfreechart-master\src/test/java/org/jfree/data/time/QuarterTest.java,0.31318682,375
\jfreechart-master\src/test/java/org/jfree/data/time/SecondTest.java,0.26976743,314
\jfreechart-master\src/test/java/org/jfree/data/time/SimpleTimePeriodTest.java,0.39102563,95
\jfreechart-master\src/test/java/org/jfree/data/time/TimePeriodAnchorTest.java,0.7096774,18
\jfreechart-master\src/test/java/org/jfree/data/time/TimePeriodValuesCollectionTest.java,0.3806818,109
\jfreechart-master\src/test/java/org/jfree/data/time/TimePeriodValuesTest.java,0.35580525,172
\jfreechart-master\src/test/java/org/jfree/data/time/TimePeriodValueTest.java,0.5802469,34
\jfreechart-master\src/test/java/org/jfree/data/time/TimeSeriesCollectionTest.java,0.2682927,300
\jfreechart-master\src/test/java/org/jfree/data/time/TimeSeriesDataItemTest.java,0.62352943,32
\jfreechart-master\src/test/java/org/jfree/data/time/TimeSeriesTest.java,0.27363184,730
\jfreechart-master\src/test/java/org/jfree/data/time/TimeTableXYDatasetTest.java,0.4055944,85
\jfreechart-master\src/test/java/org/jfree/data/time/WeekTest.java,0.2801252,460
\jfreechart-master\src/test/java/org/jfree/data/time/YearTest.java,0.29462364,328
\jfreechart-master\src/test/java/org/jfree/data/xy/CategoryTableXYDatasetTest.java,0.37654322,101
\jfreechart-master\src/test/java/org/jfree/data/xy/DefaultHighLowDatasetTest.java,0.310559,111
\jfreechart-master\src/test/java/org/jfree/data/xy/DefaultIntervalXYDatasetTest.java,0.3553459,205
\jfreechart-master\src/test/java/org/jfree/data/xy/DefaultOHLCDatasetTest.java,0.42222223,78
\jfreechart-master\src/test/java/org/jfree/data/xy/DefaultTableXYDatasetTest.java,0.3508772,111
\jfreechart-master\src/test/java/org/jfree/data/xy/DefaultWindDatasetTest.java,0.5329341,78
\jfreechart-master\src/test/java/org/jfree/data/xy/DefaultXYDatasetTest.java,0.43589744,110
\jfreechart-master\src/test/java/org/jfree/data/xy/DefaultXYZDatasetTest.java,0.42288557,116
\jfreechart-master\src/test/java/org/jfree/data/xy/IntervalXYDelegateTest.java,0.4563107,56
\jfreechart-master\src/test/java/org/jfree/data/xy/MatrixSeriesCollectionTest.java,0.49514562,52
\jfreechart-master\src/test/java/org/jfree/data/xy/MatrixSeriesTest.java,0.3888889,88
\jfreechart-master\src/test/java/org/jfree/data/xy/OHLCDataItemTest.java,0.6351351,27
\jfreechart-master\src/test/java/org/jfree/data/xy/TableXYDatasetTest.java,0.40851063,139
\jfreechart-master\src/test/java/org/jfree/data/xy/VectorDataItemTest.java,0.4903846,53
\jfreechart-master\src/test/java/org/jfree/data/xy/VectorSeriesCollectionTest.java,0.4117647,80
\jfreechart-master\src/test/java/org/jfree/data/xy/VectorSeriesTest.java,0.3495935,160
\jfreechart-master\src/test/java/org/jfree/data/xy/VectorTest.java,0.5543478,41
\jfreechart-master\src/test/java/org/jfree/data/xy/XIntervalDataItemTest.java,0.5046729,53
\jfreechart-master\src/test/java/org/jfree/data/xy/XIntervalSeriesCollectionTest.java,0.4390244,92
\jfreechart-master\src/test/java/org/jfree/data/xy/XIntervalSeriesTest.java,0.3409091,174
\jfreechart-master\src/test/java/org/jfree/data/xy/XYBarDatasetTest.java,0.44915253,65
\jfreechart-master\src/test/java/org/jfree/data/xy/XYCoordinateTest.java,0.5543478,41
\jfreechart-master\src/test/java/org/jfree/data/xy/XYDataItemTest.java,0.5949367,32
\jfreechart-master\src/test/java/org/jfree/data/xy/XYIntervalDataItemTest.java,0.4516129,68
\jfreechart-master\src/test/java/org/jfree/data/xy/XYIntervalSeriesCollectionTest.java,0.44936708,87
\jfreechart-master\src/test/java/org/jfree/data/xy/XYIntervalSeriesTest.java,0.33984375,169
\jfreechart-master\src/test/java/org/jfree/data/xy/XYIntervalTest.java,0.5222222,43
\jfreechart-master\src/test/java/org/jfree/data/xy/XYSeriesCollectionTest.java,0.26442307,306
\jfreechart-master\src/test/java/org/jfree/data/xy/XYSeriesTest.java,0.23809524,512
\jfreechart-master\src/test/java/org/jfree/data/xy/YIntervalDataItemTest.java,0.52678573,53
\jfreechart-master\src/test/java/org/jfree/data/xy/YIntervalSeriesCollectionTest.java,0.46,81
\jfreechart-master\src/test/java/org/jfree/data/xy/YIntervalSeriesTest.java,0.34710744,158
\jfreechart-master\src/test/java/org/jfree/data/xy/YIntervalTest.java,0.5731707,35
\jfreechart-master\src/test/java/org/jfree/data/xy/YWithXIntervalTest.java,0.5731707,35
